
1501397400.000,Sunday, 2017-07-30, 08:50:00,53.900,24.600,21.000,24.000,1501397554.909,Sunday, 2017-07-30, 08:52:34,
1501397700.000,Sunday, 2017-07-30, 08:55:00,53.900,24.600,21.000,24.000,1501397854.910,Sunday, 2017-07-30, 08:57:34,
1501398000.000,Sunday, 2017-07-30, 09:00:00,53.733,24.600,21.000,24.000,1501398159.967,Sunday, 2017-07-30, 09:02:39,
1501398300.000,Sunday, 2017-07-30, 09:05:00,53.633,24.600,21.000,24.000,1501398457.436,Sunday, 2017-07-30, 09:07:37,
1501398600.000,Sunday, 2017-07-30, 09:10:00,53.600,24.600,21.000,24.000,1501398754.901,Sunday, 2017-07-30, 09:12:34,
1501398900.000,Sunday, 2017-07-30, 09:15:00,53.500,24.667,21.000,24.000,1501399059.957,Sunday, 2017-07-30, 09:17:39,
1501399200.000,Sunday, 2017-07-30, 09:20:00,53.767,24.700,21.000,24.000,1501399354.908,Sunday, 2017-07-30, 09:22:34,
1501399500.000,Sunday, 2017-07-30, 09:25:00,53.600,24.700,21.000,24.000,1501399659.965,Sunday, 2017-07-30, 09:27:39,
1501399800.000,Sunday, 2017-07-30, 09:30:00,53.800,24.700,21.000,24.000,1501399954.909,Sunday, 2017-07-30, 09:32:34,
1501400100.000,Sunday, 2017-07-30, 09:35:00,53.733,24.700,21.000,24.000,1501400257.442,Sunday, 2017-07-30, 09:37:37,
1501400400.000,Sunday, 2017-07-30, 09:40:00,53.733,24.700,21.000,24.000,1501400554.907,Sunday, 2017-07-30, 09:42:34,
1501400700.000,Sunday, 2017-07-30, 09:45:00,54.300,24.700,21.000,24.000,1501400865.028,Sunday, 2017-07-30, 09:47:45,
1501401000.000,Sunday, 2017-07-30, 09:50:00,54.533,24.733,27.333,24.000,1501401157.439,Sunday, 2017-07-30, 09:52:37,
1501401300.000,Sunday, 2017-07-30, 09:55:00,54.367,24.833,21.000,24.000,1501401457.395,Sunday, 2017-07-30, 09:57:37,
1501401600.000,Sunday, 2017-07-30, 10:00:00,54.133,24.967,21.000,24.000,1501401757.437,Sunday, 2017-07-30, 10:02:37,
1501401900.000,Sunday, 2017-07-30, 10:05:00,54.467,25.067,21.000,24.000,1501402057.442,Sunday, 2017-07-30, 10:07:37,
1501402200.000,Sunday, 2017-07-30, 10:10:00,54.367,25.100,21.000,24.000,1501402354.908,Sunday, 2017-07-30, 10:12:34,
1501402500.000,Sunday, 2017-07-30, 10:15:00,55.167,25.233,21.000,24.000,1501402654.908,Sunday, 2017-07-30, 10:17:34,
1501402800.000,Sunday, 2017-07-30, 10:20:00,54.467,25.333,21.000,24.000,1501402954.908,Sunday, 2017-07-30, 10:22:34,
1501403100.000,Sunday, 2017-07-30, 10:25:00,54.600,25.433,23.667,25.333,1501403254.907,Sunday, 2017-07-30, 10:27:34,
1501403400.000,Sunday, 2017-07-30, 10:30:00,53.200,25.500,25.000,26.000,1501403557.439,Sunday, 2017-07-30, 10:32:37,
1501403700.000,Sunday, 2017-07-30, 10:35:00,55.000,25.600,23.667,26.000,1501403854.878,Sunday, 2017-07-30, 10:37:34,
1501404000.000,Sunday, 2017-07-30, 10:40:00,54.067,25.700,22.000,26.000,1501404154.850,Sunday, 2017-07-30, 10:42:34,
1501404300.000,Sunday, 2017-07-30, 10:45:00,55.300,25.800,21.000,25.667,1501404454.909,Sunday, 2017-07-30, 10:47:34,
1501404600.000,Sunday, 2017-07-30, 10:50:00,55.267,25.867,20.000,25.000,1501404767.537,Sunday, 2017-07-30, 10:52:47,
1501404900.000,Sunday, 2017-07-30, 10:55:00,53.233,25.967,20.000,25.667,1501405054.891,Sunday, 2017-07-30, 10:57:34,
1501405200.000,Sunday, 2017-07-30, 11:00:00,53.933,26.000,20.333,26.000,1501405354.907,Sunday, 2017-07-30, 11:02:34,
1501405500.000,Sunday, 2017-07-30, 11:05:00,53.100,25.933,20.333,25.667,1501405654.835,Sunday, 2017-07-30, 11:07:34,
1501405800.000,Sunday, 2017-07-30, 11:10:00,52.467,25.967,20.333,26.000,1501405954.887,Sunday, 2017-07-30, 11:12:34,
1501406100.000,Sunday, 2017-07-30, 11:15:00,52.033,26.067,20.333,26.000,1501406254.847,Sunday, 2017-07-30, 11:17:34,
